ENSEMBL75 id,LncRNA name,Nearest coding gene
NA,NA,ENSMUSG00000010751
NA,NA,ENSMUSG00000037613
NA,NA,ENSMUSG00000037541
NA,NA,ENSMUSG00000031078
NA,NA,ENSMUSG00000037519
NA,NA,ENSMUSG00000037519
NA,NA,ENSMUSG00000031075
NA,NA,ENSMUSG00000031075
NA,NA,ENSMUSG00000031072
NA,NA,NA
NA,NA,ENSMUSG00000048677
NA,NA,ENSMUSG00000078815
ENSMUSG00000085039,Gm15927,ENSMUSG00000008373
ENSMUSG00000085039,Gm15927,ENSMUSG00000035632
NA,NA,ENSMUSG00000006333
NA,NA,ENSMUSG00000030427
ENSMUSG00000086155|ENSMUSG00000047116,9430041J12Rik|9430041J12Rik,ENSMUSG00000055541
NA,NA,ENSMUSG00000070873
NA,NA,ENSMUSG00000030432
NA,NA,ENSMUSG00000074406
NA,NA,ENSMUSG00000030435
NA,NA,ENSMUSG00000053367
NA,NA,ENSMUSG00000054893
NA,NA,ENSMUSG00000054893
NA,NA,ENSMUSG00000030443
NA,NA,ENSMUSG00000055150
NA,NA,ENSMUSG00000062861
NA,NA,ENSMUSG00000002266
NA,NA,ENSMUSG00000002265
NA,NA,ENSMUSG00000051527
NA,NA,ENSMUSG00000051527
ENSMUSG00000092178,Gm3912,ENSMUSG00000096373
NA,NA,ENSMUSG00000096691
ENSMUSG00000092447,Gm7696,ENSMUSG00000094098
ENSMUSG00000092312,Zfp419,ENSMUSG00000095773
NA,NA,ENSMUSG00000094107
NA,NA,ENSMUSG00000094107
NA,NA,ENSMUSG00000058685
NA,NA,ENSMUSG00000058685
NA,NA,ENSMUSG00000058685
NA,NA,ENSMUSG00000043066
NA,NA,ENSMUSG00000043066
NA,NA,ENSMUSG00000054272
NA,NA,ENSMUSG00000054272
NA,NA,ENSMUSG00000054272
NA,NA,ENSMUSG00000090714
NA,NA,ENSMUSG00000070828
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000095430
NA,NA,ENSMUSG00000058638
NA,NA,ENSMUSG00000012848
ENSMUSG00000097115,1810019N24Rik,ENSMUSG00000004500
NA,NA,ENSMUSG00000004500
NA,NA,ENSMUSG00000005566
ENSMUSG00000082586,Gm15436,ENSMUSG00000070811
NA,NA,ENSMUSG00000100586
NA,NA,ENSMUSG00000078796
NA,NA,ENSMUSG00000078796
NA,NA,ENSMUSG00000078796
NA,NA,ENSMUSG00000041420
NA,NA,ENSMUSG00000002083
NA,NA,ENSMUSG00000078795
NA,NA,ENSMUSG00000007209
NA,NA,ENSMUSG00000008036
NA,NA,ENSMUSG00000001918
NA,NA,ENSMUSG00000001918
NA,NA,ENSMUSG00000001918
ENSMUSG00000097842,9330104G04Rik,ENSMUSG00000078794
NA,NA,ENSMUSG00000043017
NA,NA,ENSMUSG00000041141
NA,NA,ENSMUSG00000066760
NA,NA,ENSMUSG00000053228
NA,NA,ENSMUSG00000023159
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000008789
NA,NA,ENSMUSG00000008789
NA,NA,ENSMUSG00000008789
NA,NA,ENSMUSG00000008789
NA,NA,ENSMUSG00000023185
NA,NA,ENSMUSG00000078793
NA,NA,ENSMUSG00000078793
NA,NA,ENSMUSG00000078793
NA,NA,ENSMUSG00000078793
NA,NA,ENSMUSG00000030368
NA,NA,ENSMUSG00000057195
NA,NA,ENSMUSG00000030366
NA,NA,ENSMUSG00000030366
NA,NA,ENSMUSG00000066756
NA,NA,ENSMUSG00000054005
NA,NA,ENSMUSG00000054005
NA,NA,ENSMUSG00000040987
NA,NA,ENSMUSG00000051965
NA,NA,ENSMUSG00000023118
NA,NA,ENSMUSG00000040866
NA,NA,ENSMUSG00000030409
NA,NA,ENSMUSG00000040811
NA,NA,ENSMUSG00000040811
NA,NA,ENSMUSG00000040811
NA,NA,ENSMUSG00000040811
NA,NA,ENSMUSG00000030401
ENSMUSG00000097266,Gm26802,ENSMUSG00000030401
NA,NA,ENSMUSG00000003545
NA,NA,ENSMUSG00000003549
NA,NA,ENSMUSG00000030400
NA,NA,ENSMUSG00000002043
NA,NA,ENSMUSG00000066723
NA,NA,ENSMUSG00000055305
NA,NA,ENSMUSG00000030484
NA,NA,ENSMUSG00000054342
NA,NA,ENSMUSG00000002210
NA,NA,ENSMUSG00000046223
NA,NA,ENSMUSG00000054793
NA,NA,ENSMUSG00000064254
NA,NA,ENSMUSG00000074277
ENSMUSG00000097215,Gm26550,ENSMUSG00000057454
NA,NA,ENSMUSG00000062773
NA,NA,ENSMUSG00000045587
NA,NA,ENSMUSG00000091955
NA,NA,ENSMUSG00000011349
NA,NA,ENSMUSG00000003379
NA,NA,ENSMUSG00000003380
NA,NA,ENSMUSG00000045039
NA,NA,ENSMUSG00000074261
NA,NA,ENSMUSG00000057229
NA,NA,ENSMUSG00000059479
NA,NA,ENSMUSG00000002603
NA,NA,ENSMUSG00000040583
NA,NA,ENSMUSG00000040660
NA,NA,ENSMUSG00000074254
NA,NA,ENSMUSG00000040650
NA,NA,ENSMUSG00000040650
NA,NA,ENSMUSG00000066704
NA,NA,ENSMUSG00000049685
NA,NA,ENSMUSG00000005547
NA,NA,ENSMUSG00000091867
NA,NA,ENSMUSG00000060407
NA,NA,ENSMUSG00000060407
NA,NA,ENSMUSG00000060407
NA,NA,ENSMUSG00000060407
NA,NA,ENSMUSG00000052974
ENSMUSG00000086868,Gm15883,ENSMUSG00000052974
NA,NA,ENSMUSG00000078786
NA,NA,ENSMUSG00000063160
NA,NA,ENSMUSG00000055200
ENSMUSG00000087371,Gm15541,ENSMUSG00000053198
NA,NA,ENSMUSG00000040424
NA,NA,ENSMUSG00000049643
NA,NA,ENSMUSG00000007944
NA,NA,ENSMUSG00000057093
NA,NA,ENSMUSG00000037640
NA,NA,ENSMUSG00000037640
NA,NA,ENSMUSG00000030603
NA,NA,ENSMUSG00000078776
NA,NA,ENSMUSG00000046865
NA,NA,ENSMUSG00000037463
NA,NA,ENSMUSG00000053898
NA,NA,ENSMUSG00000053898
NA,NA,ENSMUSG00000053964
NA,NA,ENSMUSG00000053522
NA,NA,ENSMUSG00000054083
NA,NA,ENSMUSG00000054083
NA,NA,ENSMUSG00000037166
NA,NA,ENSMUSG00000074224
NA,NA,ENSMUSG00000046185
NA,NA,ENSMUSG00000047473
NA,NA,ENSMUSG00000099689
NA,NA,ENSMUSG00000059975
NA,NA,ENSMUSG00000074221
NA,NA,ENSMUSG00000074221
NA,NA,ENSMUSG00000074220
NA,NA,ENSMUSG00000037029
NA,NA,ENSMUSG00000066647
NA,NA,ENSMUSG00000006095
NA,NA,ENSMUSG00000036957
NA,NA,ENSMUSG00000030579
NA,NA,ENSMUSG00000006649
ENSMUSG00000087009,Nphs1os,ENSMUSG00000006649
NA,NA,ENSMUSG00000036892
NA,NA,ENSMUSG00000046056
NA,NA,ENSMUSG00000060962
NA,NA,ENSMUSG00000074199
NA,NA,ENSMUSG00000046826
NA,NA,ENSMUSG00000097982
ENSMUSG00000083381,Scgb2b22-ps,ENSMUSG00000099900
ENSMUSG00000083896,Scgb2b23-ps,ENSMUSG00000046438
NA,NA,ENSMUSG00000078753
NA,NA,ENSMUSG00000078752
NA,NA,ENSMUSG00000078752
NA,NA,ENSMUSG00000066568
NA,NA,ENSMUSG00000066568
NA,NA,ENSMUSG00000030499
NA,NA,ENSMUSG00000060402
NA,NA,ENSMUSG00000060402
NA,NA,ENSMUSG00000063931
NA,NA,ENSMUSG00000063931
NA,NA,ENSMUSG00000034957
NA,NA,ENSMUSG00000034957
NA,NA,ENSMUSG00000001802
NA,NA,ENSMUSG00000030494
NA,NA,ENSMUSG00000023072
NA,NA,ENSMUSG00000023072
NA,NA,ENSMUSG00000034875
NA,NA,ENSMUSG00000034867
NA,NA,ENSMUSG00000034867
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000021217
NA,NA,ENSMUSG00000021217
NA,NA,ENSMUSG00000021217
NA,NA,ENSMUSG00000021217
NA,NA,ENSMUSG00000021217
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSMUSG00000101342,RP23-469D18.1,NA
ENSMUSG00000100616,RP23-469D18.3,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000030421
NA,NA,ENSMUSG00000054676
NA,NA,ENSMUSG00000054676
NA,NA,ENSMUSG00000054676
ENSMUSG00000101548,RP24-181E10.3,ENSMUSG00000030423
ENSMUSG00000102073,RP24-181E10.1,NA
ENSMUSG00000101454,RP23-124D10.5,NA
ENSMUSG00000102017,RP23-124D10.4,NA
NA,NA,ENSMUSG00000068959
ENSMUSG00000096980,Gm26526,ENSMUSG00000068959
NA,NA,NA
ENSMUSG00000100431,RP23-44J21.1,NA
ENSMUSG00000102085,RP23-80J7.2,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSMUSG00000100650,RP24-276M8.1,NA
NA,NA,NA
ENSMUSG00000100600,RP23-48C24.2,ENSMUSG00000039257
NA,NA,ENSMUSG00000039257
NA,NA,ENSMUSG00000039257
NA,NA,ENSMUSG00000091692
NA,NA,ENSMUSG00000048312
ENSMUSG00000100732,RP23-229O20.2,ENSMUSG00000048312
NA,NA,ENSMUSG00000072259
NA,NA,ENSMUSG00000072259
NA,NA,ENSMUSG00000072259
ENSMUSG00000099511,RP24-269A16.6,ENSMUSG00000072259
ENSMUSG00000101449,RP24-269A16.5,ENSMUSG00000072259
NA,NA,ENSMUSG00000091474
NA,NA,ENSMUSG00000074165
ENSMUSG00000092411,Gm5594,ENSMUSG00000090967
NA,NA,ENSMUSG00000030463
NA,NA,ENSMUSG00000092416
NA,NA,ENSMUSG00000091528
NA,NA,ENSMUSG00000064194
NA,NA,ENSMUSG00000070604
NA,NA,ENSMUSG00000054046
ENSMUSG00000097178,2310002F09Rik,ENSMUSG00000030693
NA,NA,ENSMUSG00000067616
NA,NA,ENSMUSG00000050063
NA,NA,ENSMUSG00000055193
NA,NA,ENSMUSG00000055193
NA,NA,ENSMUSG00000044485
NA,NA,ENSMUSG00000012777
NA,NA,ENSMUSG00000038738
NA,NA,ENSMUSG00000030731
NA,NA,ENSMUSG00000047085
NA,NA,ENSMUSG00000047085
NA,NA,ENSMUSG00000047085
ENSMUSG00000087560,Gm15396,ENSMUSG00000002204
NA,NA,ENSMUSG00000066500
NA,NA,ENSMUSG00000066500
NA,NA,ENSMUSG00000002205
NA,NA,ENSMUSG00000003423
NA,NA,ENSMUSG00000003423
NA,NA,ENSMUSG00000070570
NA,NA,ENSMUSG00000030796
NA,NA,ENSMUSG00000030796
NA,NA,ENSMUSG00000030796
NA,NA,ENSMUSG00000070568
NA,NA,ENSMUSG00000070568
NA,NA,ENSMUSG00000003865
ENSMUSG00000085698,Gm16022,ENSMUSG00000030825
ENSMUSG00000085214,0610005C13Rik,ENSMUSG00000030826
ENSMUSG00000084882,Gm16047,ENSMUSG00000044562
NA,NA,ENSMUSG00000062044
NA,NA,ENSMUSG00000030835
NA,NA,ENSMUSG00000030835
NA,NA,ENSMUSG00000009471
NA,NA,ENSMUSG00000057465
NA,NA,ENSMUSG00000006599
NA,NA,ENSMUSG00000063229
NA,NA,ENSMUSG00000063229
NA,NA,ENSMUSG00000010307
NA,NA,ENSMUSG00000030854
NA,NA,ENSMUSG00000070551
NA,NA,ENSMUSG00000070551
NA,NA,ENSMUSG00000050870
NA,NA,ENSMUSG00000030471
NA,NA,ENSMUSG00000030471
NA,NA,ENSMUSG00000030471
NA,NA,ENSMUSG00000046179
NA,NA,ENSMUSG00000052512
NA,NA,ENSMUSG00000052512
NA,NA,ENSMUSG00000052512
NA,NA,ENSMUSG00000052512
NA,NA,ENSMUSG00000052512
NA,NA,ENSMUSG00000052512
NA,NA,ENSMUSG00000052512
ENSMUSG00000085265,Nell1os,ENSMUSG00000055409
NA,NA,ENSMUSG00000055409
NA,NA,NA
NA,NA,ENSMUSG00000055489
NA,NA,ENSMUSG00000030500
ENSMUSG00000102124,RP24-149G13.1,ENSMUSG00000030500
NA,NA,ENSMUSG00000092118
NA,NA,ENSMUSG00000092118
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000030451
NA,NA,ENSMUSG00000030451
NA,NA,ENSMUSG00000030451
NA,NA,ENSMUSG00000033676
NA,NA,NA
NA,NA,ENSMUSG00000025324
NA,NA,ENSMUSG00000025326
ENSMUSG00000095357,Gm23286,NA
NA,NA,NA
ENSMUSG00000100826,RP24-439I22.1,NA
ENSMUSG00000100826,RP24-439I22.1,ENSMUSG00000000948
ENSMUSG00000096634,Gm22173,ENSMUSG00000000948
NA,NA,ENSMUSG00000047370
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSMUSG00000068151,A230006K03Rik,NA
NA,NA,NA
ENSMUSG00000095010,Gm23490,NA
ENSMUSG00000097225|ENSMUSG00000092850|ENSMUSG00000045813|ENSMUSG00000093108,A330076H08Rik|Mir344g|Gm9801|Mir344f,NA
NA,NA,ENSMUSG00000033585
NA,NA,ENSMUSG00000033585
NA,NA,ENSMUSG00000033585
NA,NA,ENSMUSG00000033585
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000052040
NA,NA,ENSMUSG00000052040
NA,NA,ENSMUSG00000030523
ENSMUSG00000092187,Gm20457,ENSMUSG00000030522
NA,NA,ENSMUSG00000030518
NA,NA,ENSMUSG00000030516
NA,NA,ENSMUSG00000030513
ENSMUSG00000093405,Gm20684,ENSMUSG00000030513
NA,NA,ENSMUSG00000030513
NA,NA,ENSMUSG00000032640
NA,NA,ENSMUSG00000015134
NA,NA,ENSMUSG00000015134
NA,NA,ENSMUSG00000030509
NA,NA,ENSMUSG00000030510
NA,NA,ENSMUSG00000058145
NA,NA,ENSMUSG00000058145
ENSMUSG00000097527,1700112J16Rik,ENSMUSG00000043831
NA,NA,ENSMUSG00000030556
NA,NA,ENSMUSG00000030556
ENSMUSG00000097697,4833412C05Rik,ENSMUSG00000030554
NA,NA,ENSMUSG00000005533
ENSMUSG00000086628,Gm16157,ENSMUSG00000030553
ENSMUSG00000086410,Gm16158,ENSMUSG00000030553
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000030551
NA,NA,ENSMUSG00000030551
ENSMUSG00000101559,RP24-240G4.3,ENSMUSG00000030551
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000070511
NA,NA,ENSMUSG00000070511
NA,NA,ENSMUSG00000070511
NA,NA,ENSMUSG00000070511
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSMUSG00000097756,A730056A06Rik,ENSMUSG00000070509
NA,NA,ENSMUSG00000070509
NA,NA,ENSMUSG00000078671
NA,NA,ENSMUSG00000091890
NA,NA,ENSMUSG00000078670
ENSMUSG00000074067,Gm10619,ENSMUSG00000078670
ENSMUSG00000074067,Gm10619,ENSMUSG00000078670
NA,NA,ENSMUSG00000025789
NA,NA,ENSMUSG00000025789
NA,NA,NA
NA,NA,ENSMUSG00000066406
NA,NA,ENSMUSG00000055652
NA,NA,ENSMUSG00000025754
NA,NA,NA
NA,NA,ENSMUSG00000059146
NA,NA,ENSMUSG00000059146
NA,NA,ENSMUSG00000030609
NA,NA,ENSMUSG00000030609
NA,NA,ENSMUSG00000039236
ENSMUSG00000097441,Gm26633,ENSMUSG00000030607
NA,NA,ENSMUSG00000039202
NA,NA,ENSMUSG00000039202
NA,NA,ENSMUSG00000039202
ENSMUSG00000089453,Gm24224,ENSMUSG00000039202
NA,NA,ENSMUSG00000039202
NA,NA,ENSMUSG00000039176
NA,NA,ENSMUSG00000039176
NA,NA,ENSMUSG00000030549
NA,NA,ENSMUSG00000030543
NA,NA,ENSMUSG00000048897
NA,NA,ENSMUSG00000030541
NA,NA,ENSMUSG00000038943
NA,NA,ENSMUSG00000038943
NA,NA,ENSMUSG00000030532
NA,NA,ENSMUSG00000030530
NA,NA,ENSMUSG00000025724
NA,NA,ENSMUSG00000005621
NA,NA,ENSMUSG00000005621
NA,NA,ENSMUSG00000025726
NA,NA,ENSMUSG00000025584
NA,NA,ENSMUSG00000066378
NA,NA,ENSMUSG00000025104
NA,NA,ENSMUSG00000025105
NA,NA,ENSMUSG00000030638
NA,NA,ENSMUSG00000030638
NA,NA,ENSMUSG00000030638
NA,NA,ENSMUSG00000038563
NA,NA,ENSMUSG00000038563
ENSMUSG00000086690,4933406J10Rik,ENSMUSG00000038563
NA,NA,ENSMUSG00000038563
NA,NA,ENSMUSG00000030636
NA,NA,ENSMUSG00000057706
NA,NA,ENSMUSG00000057706
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000094841
NA,NA,ENSMUSG00000063902
NA,NA,ENSMUSG00000063902
NA,NA,ENSMUSG00000011154
NA,NA,ENSMUSG00000052353
NA,NA,ENSMUSG00000038459
NA,NA,ENSMUSG00000015709
NA,NA,ENSMUSG00000015709
NA,NA,ENSMUSG00000030630
NA,NA,ENSMUSG00000090806
NA,NA,ENSMUSG00000030562
NA,NA,ENSMUSG00000049583
NA,NA,ENSMUSG00000030621
NA,NA,ENSMUSG00000039391
NA,NA,ENSMUSG00000039391
ENSMUSG00000097162,2310010J17Rik,ENSMUSG00000039361
NA,NA,ENSMUSG00000039361
NA,NA,NA
NA,NA,ENSMUSG00000052572
NA,NA,ENSMUSG00000052572
NA,NA,ENSMUSG00000052572
NA,NA,ENSMUSG00000030613
ENSMUSG00000074024,4632427E13Rik,ENSMUSG00000030643
NA,NA,ENSMUSG00000061119
NA,NA,ENSMUSG00000061119
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000055099
NA,NA,ENSMUSG00000048078
NA,NA,ENSMUSG00000048078
NA,NA,ENSMUSG00000048078
NA,NA,ENSMUSG00000048078
ENSMUSG00000085751,Gm15412,ENSMUSG00000048078
ENSMUSG00000053049,Gm15413,ENSMUSG00000048078
NA,NA,ENSMUSG00000048078
ENSMUSG00000087304,Gm15415,ENSMUSG00000048078
ENSMUSG00000085560,C230038L03Rik,ENSMUSG00000018995
NA,NA,ENSMUSG00000018995
NA,NA,ENSMUSG00000004508
NA,NA,ENSMUSG00000030647
NA,NA,ENSMUSG00000051727
NA,NA,ENSMUSG00000051727
NA,NA,ENSMUSG00000025133
ENSMUSG00000086433,Rsf1os1,ENSMUSG00000035623
ENSMUSG00000086993,Rsf1os2,ENSMUSG00000025439
NA,NA,ENSMUSG00000042797
NA,NA,ENSMUSG00000030774
NA,NA,ENSMUSG00000035582
NA,NA,ENSMUSG00000049580
NA,NA,ENSMUSG00000074003
NA,NA,ENSMUSG00000090958
ENSMUSG00000086477,Gm15506,ENSMUSG00000030753
NA,NA,ENSMUSG00000030753
NA,NA,ENSMUSG00000035354
ENSMUSG00000097015,Gm26705,ENSMUSG00000055407
NA,NA,ENSMUSG00000055407
NA,NA,ENSMUSG00000055407
NA,NA,ENSMUSG00000035314
NA,NA,ENSMUSG00000018909
NA,NA,ENSMUSG00000035211
NA,NA,ENSMUSG00000030726
NA,NA,ENSMUSG00000030725
NA,NA,ENSMUSG00000035165
NA,NA,ENSMUSG00000035165
NA,NA,ENSMUSG00000030729
NA,NA,ENSMUSG00000030729
ENSMUSG00000099137,Gm10603,ENSMUSG00000047248
NA,NA,ENSMUSG00000047248
NA,NA,ENSMUSG00000044881
NA,NA,ENSMUSG00000029461
NA,NA,ENSMUSG00000029461
NA,NA,ENSMUSG00000029461
NA,NA,ENSMUSG00000029461
NA,NA,ENSMUSG00000029461
NA,NA,ENSMUSG00000032860
NA,NA,ENSMUSG00000030691
NA,NA,ENSMUSG00000030688
NA,NA,ENSMUSG00000030653
NA,NA,ENSMUSG00000030653
NA,NA,ENSMUSG00000001829
NA,NA,ENSMUSG00000001829
NA,NA,ENSMUSG00000030987
NA,NA,ENSMUSG00000030987
NA,NA,ENSMUSG00000030987
NA,NA,ENSMUSG00000030978
NA,NA,ENSMUSG00000030978
NA,NA,ENSMUSG00000073948
NA,NA,ENSMUSG00000073946
NA,NA,ENSMUSG00000042219
NA,NA,ENSMUSG00000073937
NA,NA,ENSMUSG00000072244
NA,NA,ENSMUSG00000056144
NA,NA,ENSMUSG00000073928
NA,NA,ENSMUSG00000030898
NA,NA,ENSMUSG00000037060
NA,NA,ENSMUSG00000051680
NA,NA,ENSMUSG00000073894
NA,NA,ENSMUSG00000062542
NA,NA,ENSMUSG00000062542
NA,NA,ENSMUSG00000036528
NA,NA,ENSMUSG00000036111
NA,NA,ENSMUSG00000036111
ENSMUSG00000101585,RP24-272D15.1,ENSMUSG00000047554
ENSMUSG00000101585,RP24-272D15.1,ENSMUSG00000031016
NA,NA,ENSMUSG00000031016
NA,NA,ENSMUSG00000031015
ENSMUSG00000099803,RP23-25I3.4,ENSMUSG00000030790
NA,NA,ENSMUSG00000030790
NA,NA,NA
NA,NA,ENSMUSG00000038296
NA,NA,ENSMUSG00000059263
NA,NA,ENSMUSG00000059263
ENSMUSG00000085049,Parvaos,ENSMUSG00000030770
NA,NA,ENSMUSG00000030770
NA,NA,ENSMUSG00000030770
ENSMUSG00000085945,2310014F06Rik,ENSMUSG00000030770
ENSMUSG00000085945,2310014F06Rik,ENSMUSG00000055320
NA,NA,ENSMUSG00000055320
NA,NA,ENSMUSG00000055320
NA,NA,ENSMUSG00000098132
NA,NA,ENSMUSG00000098132
NA,NA,ENSMUSG00000055116
NA,NA,ENSMUSG00000055116
ENSMUSG00000084984,Far1os,ENSMUSG00000030759
NA,NA,ENSMUSG00000073862
NA,NA,ENSMUSG00000038156
NA,NA,ENSMUSG00000038156
NA,NA,ENSMUSG00000055723
ENSMUSG00000087475,4933406I18Rik,ENSMUSG00000030751
NA,NA,ENSMUSG00000030671
NA,NA,ENSMUSG00000048782
NA,NA,ENSMUSG00000051910
NA,NA,ENSMUSG00000030663
NA,NA,ENSMUSG00000030659
NA,NA,ENSMUSG00000030659
NA,NA,ENSMUSG00000030659
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000030657
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000008683
NA,NA,ENSMUSG00000030655
NA,NA,ENSMUSG00000058420
NA,NA,ENSMUSG00000030650
NA,NA,ENSMUSG00000030982
NA,NA,ENSMUSG00000030982
NA,NA,ENSMUSG00000008734
NA,NA,ENSMUSG00000066197
NA,NA,ENSMUSG00000030945
NA,NA,ENSMUSG00000033533
NA,NA,ENSMUSG00000030924
NA,NA,ENSMUSG00000051900
NA,NA,ENSMUSG00000030884
NA,NA,ENSMUSG00000030884
ENSMUSG00000097343,9030407P20Rik,ENSMUSG00000046096
NA,NA,ENSMUSG00000046096
NA,NA,ENSMUSG00000035064
ENSMUSG00000085118,Gm15774,ENSMUSG00000035064
NA,NA,ENSMUSG00000035064
NA,NA,ENSMUSG00000030880
NA,NA,ENSMUSG00000034990
NA,NA,ENSMUSG00000034990
NA,NA,ENSMUSG00000046321
NA,NA,ENSMUSG00000046321
NA,NA,ENSMUSG00000046321
NA,NA,ENSMUSG00000046321
NA,NA,ENSMUSG00000063317
NA,NA,ENSMUSG00000000216
NA,NA,ENSMUSG00000000216
NA,NA,ENSMUSG00000030868
NA,NA,ENSMUSG00000030865
NA,NA,ENSMUSG00000052889
NA,NA,ENSMUSG00000052889
NA,NA,ENSMUSG00000066189
NA,NA,ENSMUSG00000066189
NA,NA,ENSMUSG00000030779
NA,NA,ENSMUSG00000030769
NA,NA,ENSMUSG00000052707
NA,NA,ENSMUSG00000052707
NA,NA,ENSMUSG00000052707
NA,NA,ENSMUSG00000030763
ENSMUSG00000098129,Gm27040,ENSMUSG00000078591
ENSMUSG00000086254,3100003L05Rik,NA
NA,NA,ENSMUSG00000090457
NA,NA,ENSMUSG00000030752
NA,NA,ENSMUSG00000030745
NA,NA,ENSMUSG00000000131
NA,NA,ENSMUSG00000000131
NA,NA,ENSMUSG00000042978
NA,NA,ENSMUSG00000030742
NA,NA,ENSMUSG00000030742
NA,NA,ENSMUSG00000073838
NA,NA,ENSMUSG00000058966
NA,NA,ENSMUSG00000051457
NA,NA,ENSMUSG00000030822
NA,NA,ENSMUSG00000053877
ENSMUSG00000101225,RP23-4H17.1,ENSMUSG00000053877
NA,NA,ENSMUSG00000053877
NA,NA,ENSMUSG00000030814
NA,NA,ENSMUSG00000030811
NA,NA,ENSMUSG00000030805
NA,NA,ENSMUSG00000042828
NA,NA,ENSMUSG00000030786
NA,NA,ENSMUSG00000070369
NA,NA,ENSMUSG00000070369
NA,NA,ENSMUSG00000030782
NA,NA,ENSMUSG00000030780
NA,NA,ENSMUSG00000030844
NA,NA,ENSMUSG00000030846
NA,NA,ENSMUSG00000030847
NA,NA,ENSMUSG00000030847
NA,NA,ENSMUSG00000030847
NA,NA,ENSMUSG00000042105
NA,NA,ENSMUSG00000042105
NA,NA,ENSMUSG00000042105
NA,NA,ENSMUSG00000042105
NA,NA,ENSMUSG00000055319
NA,NA,NA
NA,NA,ENSMUSG00000070366
NA,NA,ENSMUSG00000042055
NA,NA,ENSMUSG00000042055
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000030849
NA,NA,ENSMUSG00000030970
NA,NA,NA
NA,NA,ENSMUSG00000053111
NA,NA,ENSMUSG00000058325
ENSMUSG00000100717,RP23-313G19.1,ENSMUSG00000058325
NA,NA,ENSMUSG00000073803
NA,NA,ENSMUSG00000048377
NA,NA,ENSMUSG00000031004
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000054612
NA,NA,ENSMUSG00000054612
NA,NA,ENSMUSG00000040139
NA,NA,ENSMUSG00000031068
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000091002
NA,NA,ENSMUSG00000091002
NA,NA,NA
NA,NA,NA
NA,NA,ENSMUSG00000041775
NA,NA,ENSMUSG00000056856
NA,NA,ENSMUSG00000056856
NA,NA,ENSMUSG00000015980
NA,NA,ENSMUSG00000066129
NA,NA,ENSMUSG00000059136
NA,NA,ENSMUSG00000025479
NA,NA,ENSMUSG00000025480
NA,NA,ENSMUSG00000025492
NA,NA,ENSMUSG00000055629
NA,NA,ENSMUSG00000055629
NA,NA,ENSMUSG00000038611
ENSMUSG00000073787,Gm10575,ENSMUSG00000048200
ENSMUSG00000097170,Gm16982,ENSMUSG00000002957
NA,NA,ENSMUSG00000002957
NA,NA,ENSMUSG00000002957
NA,NA,ENSMUSG00000066108
NA,NA,ENSMUSG00000066108
ENSMUSG00000092536,Gm20501,ENSMUSG00000053046
NA,NA,ENSMUSG00000045236
NA,NA,ENSMUSG00000061723
ENSMUSG00000000031|ENSMUSG00000076275,H19|Mir675,ENSMUSG00000037772
NA,NA,ENSMUSG00000037772
NA,NA,ENSMUSG00000048583
NA,NA,ENSMUSG00000000215
NA,NA,ENSMUSG00000000215
NA,NA,ENSMUSG00000073781
NA,NA,ENSMUSG00000009248
ENSMUSG00000052281,Tspan32os,ENSMUSG00000000244
ENSMUSG00000059277,R74862,ENSMUSG00000037706
NA,NA,ENSMUSG00000037706
ENSMUSG00000101062,RP23-101N20.10,ENSMUSG00000009545
ENSMUSG00000101609,Kcnq1ot1,ENSMUSG00000009545
ENSMUSG00000101360,RP23-124B2.2,ENSMUSG00000009545
NA,NA,ENSMUSG00000009545
NA,NA,ENSMUSG00000037664
NA,NA,ENSMUSG00000000154
